,company_id,name_latest,names_previous
9040,16732,Campbell Soup CO,
9041,1675192,Ottawa Bancorp Inc,
9042,1676047,Nutriband Inc.,
9043,1679629,Koo'Toor Design Inc.,
9044,1680935,Duonas Corp.,
9045,16875,Canadian Pacific Railway Ltd/Cn,
9046,16918,"Constellation Brands, Inc.",
9047,17313,Capital Southwest Corp,
9048,17485,"Liberator Medical Holdings, Inc.",
9049,1750,AAR Corp,
9050,17797,"Duke Energy Progress, Llc.","Carolina Power & Light CODuke Energy Progress, Inc."
9051,17843,Carpenter Technology Corp,
9052,17927,Carrols Corp,
9053,1800,Abbott Laboratories,
9054,18061,Cascade Corp,
9055,18169,Dole Food CO Inc,
9056,18172,Castle A M & CO,
9057,18230,Caterpillar Inc,
9058,18255,Cato Corp,
9059,18349,Synovus Financial Corp,
9060,18396,CDI Corp,
9061,18498,Genesco Inc,
9062,18647,Central Hudson GAS & Electric Corp,
9063,18654,Ameren Illinois CO,
9064,18672,Cleco Power LLC,
9065,18808,Central Vermont Public Service Corp,
9066,18886,Wolverine Holding Corp.,
9067,18926,"Centurylink, Inc",
9068,18937,Ceradyne Inc,
9069,19002,"Cybrdi, Inc.",
9070,19149,Champion Industries Inc,
9071,1923,"Servidyne, Inc.",
9072,19353,Charming Shoppes Inc,
9073,19411,Magellan Health Inc,Magellan Health Services Inc
9074,19446,Cantel Medical Corp,
9075,19584,Chemed Corp,
9076,1961,Worlds Inc,"Worlds.Com, Inc."
9077,19612,Chemical Financial Corp,
9078,19617,Jpmorgan Chase & CO,J P Morgan Chase & CO
9079,19745,Chesapeake Utilities Corp,
9080,19871,Chicago Rivet & Machine CO,
9081,200155,"Colorado Interstate GAS Company, L.L.C.",Colorado Interstate GAS CO
9082,200406,Johnson & Johnson,
9083,201461,City National Corp,
9084,201533,Consumers Energy CO,
9085,20171,Chubb Corp,
9086,201779,Excalibur Industries,
9087,202058,Harris Corp /DE/,
9088,20212,Churchill Downs Inc,
9089,20232,Chyronhego Corp,Chyron Corp
9090,202584,System Energy Resources Inc,
9091,20286,Cincinnati Financial Corp,
9092,20290,"Duke Energy Ohio, Inc.",
9093,202947,Capital Properties Inc /RI/,
9094,202953,Public Storage Properties LTD,
9095,203077,ST Jude Medical Inc,
9096,203248,Southern Union CO,
9097,2034,Aceto Corp,
9098,203527,Varian Medical Systems Inc,
9099,203596,Wesbanco Inc,
9100,20520,Frontier Communications Corp,
9101,205402,Graybar Electric CO Inc,
9102,20629,CSS Industries Inc,
9103,20639,Ambase Corp,
9104,20740,Clarcor Inc.,Clarcor Inc
9105,20947,Cleveland Electric Illuminating CO,
9106,2098,Acme United Corp,
9107,21076,Clorox CO /DE/,
9108,21175,CNA Financial Corp,
9109,21239,Coastal Caribbean Oils & Minerals LTD,
9110,21344,Coca Cola CO,
9111,21510,Coherent Inc,
9112,21535,Cohu Inc,
9113,215419,Checkpoint Systems Inc,
9114,215466,"Coeur Mining, Inc.",Coeur D Alene Mines Corp
9115,216039,Grubb & Ellis CO,
9116,216085,Haverty Furniture Companies Inc,
9117,216228,ITT Inc.,ITT Corp
9118,216324,Image Entertainment Inc,
9119,216539,Media General Inc,
9120,21665,Colgate Palmolive CO,
9121,216877,Pismo Coast Village Inc,
9122,217346,Textron Inc,
9123,2178,"Adams Resources & Energy, Inc.",
9124,21828,"Ccom Group, Inc.",Colonial Commercial Corp
9125,2186,Relm Wireless Corp,
9126,22198,Columbus Southern Power CO /OH/,
9127,22252,Comarco Inc,
9128,22356,Commerce Bancshares Inc /MO/,
9129,22444,Commercial Metals CO,
9130,225051,Arden Group Inc,
9131,225211,"ONE Horizon Group, Inc.",Intelligent Communication Enterprise Corp
9132,225263,Newport Corp,
9133,22551,TRI Valley Corp,
9134,225628,"Passur Aerospace, Inc.",
9135,225648,Covanta Holding Corp,
9136,225775,Public Storage Properties IV LTD,
9137,225789,Real Estate Associates Ltd/Ca,
9138,22606,Commonwealth Edison CO,
9139,22701,Communications Systems Inc,
9140,22767,Texas NEW Mexico Power CO,
9141,22872,Comprehensive Care Corp,
9142,230211,Federal Express Corp,
9143,230498,Rock-Tenn CO,
9144,230557,Selective Insurance Group Inc,
9145,23082,Computer Sciences Corp,
9146,23111,Computer Task Group Inc,
9147,23194,Comstock Resources Inc,
9148,23197,Comtech Telecommunications Corp /DE/,
9149,23217,Conagra Foods Inc /DE/,
9150,23426,Connecticut Light & Power CO,
9151,23503,Conolog Corp,
9152,23632,Consolidated Edison CO OF NEW York Inc,
9153,23666,Hillshire Brands CO,Sara LEE Corp
9154,23675,Con-Way Inc.,
9155,23795,Consolidated Tomoka Land CO,
9156,24090,Citizens Inc,
9157,24104,Continental Materials Corp,
9158,24491,Cooper Tire & Rubber CO,
9159,24545,Molson Coors Brewing CO,
9160,24741,Corning Inc /NY,
9161,24751,Corning Natural GAS Corp,
9162,2488,Advanced Micro Devices Inc,
9163,2491,"Bally Technologies, Inc.",
9164,25212,Courier Corp,
9165,25232,Cousins Properties Inc,
9166,25354,CPI Corp,
9167,25445,Crane CO /DE/,
9168,25475,Crawford & CO,
9169,25598,Springleaf Finance Corp,
9170,25600,Springleaf Finance Inc,
9171,25743,"Therapeuticsmd, Inc.","Amhn, Inc."
9172,25793,Costa Inc,Cross A T CO
9173,25895,Crown Crafts Inc,
9174,2601,Aeroflex Inc,
9175,26058,CTS Corp,
9176,26076,Cubic Corp /DE/,
9177,26172,Cummins Inc,
9178,26324,Curtiss Wright Corp,
9179,26780,Dana Holding Corp,
9180,26820,Phoenix Footwear Group Inc,
9181,27093,Dataram Corp,
9182,27367,Daxor Corp,
9183,27419,Target Corp,
9184,27430,Dayton Power & Light CO,
9185,275053,Natures Sunshine Products Inc,
9186,275119,Baylake Corp,
9187,276077,Tidelands Royalty Trust B,
9188,276209,Connecticut Water Service Inc / CT,
9189,276283,Evans & Sutherland Computer Corp,
9190,276720,Pure Cycle Corp,
9191,27673,Deere John Capital Corp,
9192,276750,Amber Resources CO OF Colorado,
9193,277058,Nevada Gold & Casinos Inc,
9194,277135,Grainger W W Inc,
9195,277375,Delta Natural GAS CO Inc,
9196,27748,DGT Holdings Corp.,
9197,277509,Federal Signal Corp /DE/,
9198,277595,Energen Corp,
9199,277638,Davey Tree Expert CO,
9200,277905,"American Retail Group, Inc.",
9201,277924,Credo Petroleum Corp,
9202,277925,Public Storage Properties V LTD,
9203,277928,"TII Network Technologies, Inc.",
9204,277948,CSX Corp,
9205,278041,International Shipholding Corp,
9206,278128,Century Properties Fund XIV,
9207,278130,Pier 1 Imports Inc/De,
9208,278165,"Quest Solution, Inc.","Amerigo Energy, Inc."
9209,278166,Cavco Industries Inc,
9210,27879,Delmarva Power & Light CO /DE/,
9211,27904,Delta AIR Lines Inc /DE/,
9212,27960,Qsgi Inc.,
9213,27996,Deluxe Corp,
9214,28367,"Cogo Group, Inc.",
9215,28385,DTE Electric CO,Detroit Edison CO
9216,28412,Comerica Inc /NEW/,
9217,28561,Dewey Electronics Corp,
9218,28823,Diebold Inc,
9219,28917,Dillards Inc,
9220,29002,Diodes Inc /DEL/,
9221,29006,Dionics Inc,
9222,29332,Dixie Group Inc,
9223,29504,Omega Commercial Finance Corp,
9224,29534,Dollar General Corp,
9225,29644,Donaldson CO Inc,
9226,29669,RR Donnelley & Sons CO,
9227,2969,AIR Products & Chemicals Inc /DE/,
9228,29834,Escalera Resources CO.,Double Eagle Petroleum CO
9229,29905,Dover Corp,
9230,29915,DOW Chemical CO /DE/,
9231,29952,"China Changjiang Mining & NEW Energy Company, Ltd.",
9232,29989,Omnicom Group Inc.,Omnicom Group Inc
9233,30302,Alco Stores Inc,Duckwall Alco Stores Inc
9234,30305,Ducommun Inc /DE/,
9235,30371,"Duke Energy Carolinas, LLC",
9236,30419,DEX ONE Corp,
9237,30554,Dupont E I DE Nemours & CO,
9238,30625,Flowserve Corp,
9239,30697,Wendy'S CO,"Wendy'S/Arby'S Group, Inc."
9240,30822,Dynamics Research Corp,
9241,30828,Cobra Electronics Corp,
9242,30831,Dynasil Corp OF America,
9243,310056,Vicon Industries Inc /NY/,
9244,310142,Sensient Technologies Corp,
9245,310158,"Merck & Co., Inc.",Merck & CO. Inc.
9246,310354,Standex International Corp/De/,
9247,310522,Federal National Mortgage Association Fannie MAE,
9248,310568,Microsemi Corp,
9249,310764,Stryker Corp,
9250,310826,Protective Life Insurance CO,
9251,31107,Eastern CO,
9252,311094,Westamerica Bancorporation,
9253,311471,Apco OIL & GAS International Inc,
9254,3116,Akorn Inc,
9255,311657,PRE Paid Legal Services Inc,
9256,311817,HMG Courtland Properties Inc,
9257,312065,Florida Gaming Corp,
9258,312257,Innovative Food Holdings Inc,
9259,31235,Eastman Kodak CO,
9260,31277,Eaton Corp,
9261,313143,Haemonetics Corp,
9262,313151,Saddlebrook Resorts Inc,
9263,313277,Thermal Energy Storage Inc,
9264,313337,TRI City Bankshares Corp,
9265,313353,"Paradigm Holdings, Inc",
9266,313364,Mesa Royalty Trust/Tx,
9267,31347,Echelon Corp,
9268,313478,"Hkn, Inc.",
9269,313616,Danaher Corp /DE/,
9270,313716,Hardinge Inc,
9271,313927,Church & Dwight CO Inc /DE/,
9272,314197,GO EZ Corp,ERC Energy Recovery Corp
9273,314203,Mcewen Mining Inc.,U S Gold Corp
9274,314227,"Tomi Environmental Solutions, Inc.",
9275,314237,Real Estate Associates LTD II,
9276,314489,First Busey Corp /NV/,
9277,3146,Alabama GAS Corp,
9278,314606,Geokinetics Inc,
9279,31462,Ecolab Inc.,Ecolab Inc
9280,314690,Century Properties Fund XV,
9281,314712,"Boomerang Systems, Inc.",
9282,314727,Handleman CO /MI/,
9283,314741,Reeves Telecom LTD Partnership,
9284,314808,Ensco PLC,
9285,315131,Panhandle OIL & GAS Inc,
9286,315189,Deere & CO,
9287,315213,Half Robert International Inc /DE/,
9288,315256,Public Service CO OF NEW Hampshire,
9289,315261,Texas Vanguard OIL CO,
9290,315293,AON PLC,AON Corp
9291,3153,Alabama Power CO,
9292,315374,Hurco Companies Inc,
9293,315449,UQM Technologies Inc,
9294,315545,"Provectus Biopharmaceuticals, Inc.",Provectus Pharmaceuticals Inc
9295,315709,International Bancshares Corp,
9296,315849,Southwest Georgia Financial Corp,
9297,315852,Range Resources Corp,
9298,315858,BFC Financial Corp,
9299,315958,Creditriskmonitor COM Inc,
9300,316028,Kent Financial Services Inc,
9301,316206,"Starwood Hotel & Resorts Worldwide, Inc",Starwood Hotel & Resorts Worldwide Inc
9302,316253,Enzo Biochem Inc,
9303,316300,Exco Resources Inc,
9304,31667,Educational Development Corp,
9305,316709,Schwab Charles Corp,
9306,316736,Fieldpoint Petroleum Corp,
9307,316793,International Rectifier Corp /DE/,
9308,31704,Twenty Services Inc,
9309,317187,PPL Electric Utilities Corp,
9310,317340,Mikros Systems Corp,
9311,317477,Composite Technology Corp,
9312,317540,Coca Cola Bottling CO Consolidated /DE/,
9313,317771,Tellabs Inc,
9314,317788,"Digital Turbine, Inc.","Mandalay Digital Group, Inc.Neumedia, Inc."
9315,317889,"Bulova Technologies Group, Inc.",
9316,317900,Angeles Partners X,
9317,31791,Perkinelmer Inc,
9318,318154,Amgen Inc,
9319,318299,"Sparta Commercial Services, Inc.",
9320,318300,Peoples Bancorp Inc,
9321,318306,Abeona Therapeutics Inc.,Access Pharmaceuticals IncPlasmatech Biopharmaceuticals Inc
9322,318346,Tasa Products LTD,
9323,318508,National Property Investors 4,
9324,318622,Global Health Voyager Inc,NT Media Corp OF California Inc
9325,318673,Security National Financial Corp,
9326,318833,Team Inc,
9327,318835,DSI Realty Income Fund VI,
9328,318986,Real Estate Associates LTD III,
9329,318996,KEY Energy Services Inc,
9330,319016,"Fuse Medical, Inc.",Golf Rounds COM Inc
9331,319156,Cubic Energy Inc,
9332,319200,Regent Technologies Inc,
9333,319201,KLA Tencor Corp,
9334,319240,Iris International Inc,
9335,319458,Enservco Corp,
9336,319654,Permian Basin Royalty Trust,
9337,319655,SAN Juan Basin Royalty Trust,
9338,319671,Global Gold Corp,
9339,319687,"United Airlines, Inc.","Continental Airlines Inc /DE/Continental Airlines, Inc."
9340,3197,Ceco Environmental Corp,
9341,31978,EL Paso Electric CO /TX/,
9342,319815,Maxwell Technologies Inc,
9343,31986,EL Paso Natural GAS CO,
9344,320017,"Caladrius Biosciences, Inc.","Neostem, Inc."
9345,320121,Telos Corp,
9346,320174,Perseon Corp,BSD Medical Corp
9347,320187,Nike Inc,
9348,320193,Apple Inc,
9349,320335,Torchmark Corp,
9350,320340,Intelligent Systems Corp,
9351,320345,Micros Systems Inc,
9352,320387,First M&F Corp/Ms,
9353,320431,"Unified Grocers, Inc.",
9354,320575,Pioneer Energy Services Corp,Pioneer Drilling CO
9355,32166,Electro Rent Corp,
9356,32198,EMS Technologies Inc,
9357,32567,Metwood Inc,
9358,32604,Emerson Electric CO,
9359,32621,Emerson Radio Corp,
9360,32689,Empire District Electric CO,
9361,32776,Empire State Building Associates L.L.C.,
9362,32878,Energy Conversion Devices Inc,
9363,33002,"Ennis, Inc.",
9364,33113,Environmental Tectonics Corp,
9365,33185,Equifax Inc,
9366,33213,EQT Corp,
9367,33488,Escalade Inc,
9368,33533,Espey MFG & Electronics Corp,
9369,33619,Esterline Technologies Corp,
9370,33769,BOB Evans Farms Inc,Evans BOB Farms Inc
9371,33992,"Kingstone Companies, Inc.",
9372,34067,Dynamic Materials Corp,
9373,34088,Exxon Mobil Corp,
9374,34115,Claires Stores Inc,
9375,34151,Jo-Ann Stores Inc,
9376,34285,Reliability Inc,
9377,34408,Family Dollar Stores Inc,
9378,3453,"Matson, Inc.",Alexander & Baldwin Inc
9379,34563,Farmer Brothers CO,
9380,34782,1ST Source Corp,
9381,34903,Federal Realty Investment Trust,
9382,34956,"Tenax Therapeutics, Inc.","Oxygen Biotherapeutics, Inc."
9383,3499,Alexanders Inc,
9384,350077,WMS Industries Inc /DE/,
9385,350199,Cache Inc,
9386,350403,PHI Inc,
9387,350524,"Somerset International Group,Inc.",
9388,350563,Teco Energy Inc,
9389,350644,Lattice Inc,
9390,350698,"Autonation, Inc.",
9391,350737,Ocean BIO Chem Inc,
9392,350797,Eaton Vance Corp,
9393,350832,American Pacific Corp,
9394,350846,Supreme Industries Inc,
9395,350852,Community Trust Bancorp Inc /KY/,
9396,350868,"Iteris, Inc.",
9397,350894,SEI Investments CO,
9398,350907,Thoratec Corp,
9399,350917,Emulex Corp /DE/,
9400,351017,"Autoinfo, Inc",Autoinfo Inc
9401,351077,"Citizens Republic Bancorp, Inc.",
9402,351231,Dawson Geophysical CO,
9403,351346,Biomet Inc,
9404,351397,Detonics Small Arms LTD,
9405,351498,US 1 Industries Inc,
9406,351569,Ameris Bancorp,
9407,351789,Electro Sensors Inc,
9408,351817,Swift Energy CO,
9409,351834,Sunopta Inc.,
9410,351902,Thermodynetics Inc,
9411,351903,Epoch Holding Corp,
9412,351931,Century Properties Fund XVI,
9413,351998,Data I/O Corp,
9414,352049,Toledo Edison CO,
9415,35214,Ferro Corp,
9416,352363,Kate Spade & CO,"Claiborne LIZ IncFifth & Pacific Companies, Inc."
9417,352541,Alliant Energy Corp,
9418,352736,Allstate Life Insurance CO,
9419,352747,Unigene Laboratories Inc,
9420,352825,Foster L B CO,
9421,352915,Universal Health Services Inc,
9422,352955,"CKX Lands, Inc.",
9423,352991,Advanced Oxygen Technologies Inc,
9424,352998,"Teligent, Inc.","IGI Laboratories, Inc"
9425,353020,Aegion Corp,Insituform Technologies Inc
9426,353184,AIR T Inc,
9427,353191,North Valley Bancorp,
9428,353230,Omnicare Inc,
9429,353386,Southeastern Banking Corp,
9430,353394,"Leidos, Inc.",Science Applications International Corp
9431,353569,Quidel Corp /DE/,
9432,353681,ANV Security Group Inc.,
9433,353944,International Game Technology,
9434,354190,Gallagher Arthur J & CO,
9435,354260,Softech Inc,
9436,3545,Alico Inc,
9437,354521,Capital Realty Investors LTD,
9438,354567,Glen Rose Petroleum Corp,
9439,354647,CVB Financial Corp,
9440,354655,Bolt Technology Corp,
9441,354706,First Pulaski National Corp,
9442,354707,Hawaiian Electric Industries Inc,
9443,354813,International Lottery & Totalizator Systems Inc,
9444,354869,Firstmerit Corp /OH/,
9445,354908,Flir Systems Inc,
9446,354950,Home Depot Inc,
9447,354963,Shenandoah Telecommunications Co/Va/,
9448,354964,Hsbc Finance Corp,
9449,355019,Fonar Corp,
9450,35527,Fifth Third Bancorp,
9451,355356,Imperial Petroleum Inc,
9452,355379,Midwest Holding Inc.,
9453,355429,Protective Life Corp,
9454,355573,Real Estate Associates LTD IV,
9455,355627,CTI Group Holdings Inc,
9456,355637,National Property Investors 5,
9457,355766,Hallwood Group Inc,
9458,355777,Lojack Corp,
9459,355804,Consolidated Capital Properties IV,
9460,355811,Gentex Corp,
9461,355948,Richardson Electronics Ltd/De,
9462,355999,Essendant Inc,United Stationers Inc
9463,356028,"CA, Inc.",
9464,356037,CSP Inc /MA/,
9465,356080,Belo Corp,
9466,356130,EMC Insurance Group Inc,
9467,356171,Trico Bancshares /,
9468,356213,Pinnacle Entertainment Inc.,
9469,356292,Next Generation Management Corp.,Next Generation Energy Corp.
9470,356309,NEW Jersey Resources Corp,
9471,356472,Century Properties Fund Xvii,
9472,356590,"Global Tech Industries Group, Inc.","Tree TOP Industries, Inc."
9473,356591,Neurologix Inc/De,
9474,356870,"Zonzia Media, Inc.","Indigo-Energy, Inc."
9475,3570,Cheniere Energy Inc,
9476,357001,Trimedyne Inc,
9477,357020,Xcerra Corp,Ltx-Credence Corp
9478,357097,"Fibrocell Science, Inc.",
9479,357108,Isc8 Inc. /DE,Irvine Sensors Corp/De/
9480,357173,OLD Second Bancorp Inc,
9481,357264,Pacific Capital Bancorp /CA/,
9482,357294,Hovnanian Enterprises Inc,
9483,357301,Trustco Bank Corp N Y,
9484,36029,First Financial Bankshares Inc,
9485,36047,"Corelogic, Inc.",
9486,36104,US Bancorp \DE\,
9487,36146,Trustmark Corp,
9488,36270,M&T Bank Corp,
9489,36369,First Hartford Corp,
9490,36377,"First Hawaiian, Inc.",
9491,36506,Mackinac Financial Corp /MI/,
9492,36840,First Real Estate Investment Trust OF NEW Jersey,
9493,36966,First Horizon National Corp,
9494,37008,Winthrop Realty Trust,
9495,37049,First West Virginia Bancorp Inc,
9496,37472,Flexsteel Industries Inc,
9497,37634,Florida Power & Light CO,
9498,37637,"Duke Energy Florida, Llc.","Duke Energy Florida, Inc.Florida Power Corp"
9499,37748,Massey Energy CO,
9500,37785,FMC Corp,
9501,37808,FNB Corp/Fl/,
9502,37996,Ford Motor CO,
9503,38009,Ford Motor Credit CO LLC,
9504,38067,Forest City Enterprises Inc,
9505,38074,Forest Laboratories Inc,
9506,38079,Sabine OIL & GAS Corp,Forest OIL Corp
9507,38264,Forward Industries Inc,
9508,38723,1ST Franklin Financial Corp,
9509,38725,Franklin Electric CO Inc,
9510,38777,Franklin Resources Inc,
9511,38824,Frawley Corp,
9512,38984,"Real Industry, Inc.","Signature Group Holdings, Inc."
9513,39020,Frequency Electronics Inc,
9514,39047,Frischs Restaurants Inc,
9515,39092,Friedman Industries Inc,
9516,39263,"Cullen/Frost Bankers, Inc.",Cullen Frost Bankers Inc
9517,39273,Frozen Food Express Industries Inc,
9518,39311,Independent Bank Corp /MI/,
9519,39368,Fuller H B CO,
9520,3952,Allied Defense Group Inc,
9521,39648,G&K Services Inc,
9522,39677,"AV Homes, Inc.",Avatar Holdings Inc
9523,3982,Allis Chalmers Energy Inc.,
9524,39899,Tegna Inc,Gannett CO Inc /DE/
9525,39911,GAP Inc,
9526,40194,Gateway Energy Corp/Ne,
9527,40211,Gatx Corp,
9528,40528,"Medclean Technologies, Inc.",
9529,40533,General Dynamics Corp,
9530,40545,General Electric CO,
9531,40554,General Electric Capital Corp,
9532,40570,GEE Group Inc.,General Employment Enterprises Inc
9533,40704,General Mills Inc,
9534,40729,Ally Financial Inc.,
9535,40730,Motors Liquidation CO,
9536,40888,"Aerojet Rocketdyne Holdings, Inc.",Gencorp Inc
9537,40987,Genuine Parts CO,
9538,41023,Georesources Inc,
9539,41091,Georgia Power CO,
9540,41133,Gerber Scientific Inc,
9541,4127,"Skyworks Solutions, Inc.",Skyworks Solutions Inc
9542,41719,Glatfelter P H CO,
9543,4187,Industrial Services OF America Inc,Industrial Services OF America Inc /FL
9544,42136,"Chang-On International, Inc.",
9545,42228,Golden Enterprises Inc,
9546,42284,Whitemark Homes Inc,
9547,42316,Goldfield Corp,
9548,42542,Goodrich Corp,
9549,42582,Goodyear Tire & Rubber CO /OH/,
9550,42682,Gorman Rupp CO,
9551,4281,Alcoa Inc.,Alcoa Inc
9552,42888,Graco Inc,
9553,43196,Gray Television Inc,
9554,43300,Great Atlantic & Pacific TEA CO Inc,
9555,43350,GAS Natural Inc.,
9556,43410,Great Northern Iron ORE Properties,
9557,43920,Greif Inc,
9558,4447,Hess Corp,
9559,44545,Gulf Power CO,
9560,4457,Amerco /NV/,
9561,44570,"Entergy Gulf States Louisiana, LLC",
9562,44689,Gyrodyne CO OF America Inc,
9563,45012,Halliburton CO,
9564,4515,American Airlines Inc,
9565,45621,Amexdrug Corp,
9566,45876,Harsco Corp,
9567,45919,Harte Hanks Inc,
9568,45947,Hartford Life Insurance CO,
9569,46080,Hasbro Inc,
9570,4611,American Biltrite Inc,
9571,46129,Allied Motion Technologies Inc,
9572,46195,Bank OF Hawaii Corp,
9573,46207,Hawaiian Electric CO Inc,
9574,46250,Hawkins Inc,
9575,46619,Heico Corp,
9576,46640,Heinz H J CO,
9577,46765,"Helmerich & Payne, Inc.",Helmerich & Payne Inc
9578,47035,Herley Industries Inc /NEW,
9579,47111,Hershey CO,
9580,47129,Hertz Corp,
9581,47217,HP Inc,Hewlett Packard CO
9582,47307,Hickok Inc,
9583,47518,"Hill-Rom Holdings, Inc.",
9584,48039,Hollyfrontier Corp,Holly Corp
9585,4828,American Crystal Sugar CO /MN/,
9586,48287,HNI Corp,
9587,48465,Hormel Foods Corp /DE/,
9588,48732,Centerpoint Energy Houston Electric LLC,
9589,48898,Hubbell Inc,
9590,4904,American Electric Power CO Inc,
9591,49071,Humana Inc,
9592,49196,Huntington Bancshares Inc/Md,
9593,49534,Life Partners Holdings Inc,
9594,49600,Eastgroup Properties Inc,
9595,49615,ID Systems Inc,
9596,4962,American Express CO,
9597,49648,Idaho Power CO,
9598,4969,American Express Credit Corp,
9599,49728,IEC Electronics Corp,
9600,49754,"Dineequity, Inc",
9601,4977,Aflac Inc,
9602,49826,Illinois Tool Works Inc,
9603,49930,Imperial Industries Inc,
9604,49938,Imperial OIL LTD,
9605,50104,Tesoro Corp /NEW/,
9606,50172,Indiana Michigan Power CO,
9607,50292,IEH Corporation,
9608,50471,Park City Group Inc,
9609,50493,Ingles Markets Inc,
9610,50725,Griffon Corp,
9611,50863,Intel Corp,
9612,50957,Furniture Brands International Inc,
9613,51011,Interdyne CO,
9614,51143,International Business Machines Corp,
9615,5117,Emtec Inc/Nj,
9616,51253,International Flavors & Fragrances Inc,
9617,5133,American Greetings Corp,
9618,51434,International Paper CO /NEW/,
9619,51548,International Speedway Corp,
9620,51644,"Interpublic Group OF Companies, Inc.",
9621,52428,Ameriprise Certificate CO,
9622,52485,Interstate Power & Light CO,
9623,5272,American International Group Inc,
9624,52795,Anixter International Inc,
9625,52827,Rayonier Inc,
9626,52988,Jacobs Engineering Group Inc /DE/,
9627,53320,Strategic Internet Investments Inc,
9628,53456,Jersey Central Power & Light CO,
9629,53500,"NEW Bastion Development, Inc.",
9630,53669,Johnson Controls Inc,
9631,54187,Mays J W Inc,
9632,54381,Kaman Corp,
9633,54424,X-Change Corp,
9634,54441,Furmanite Corp,
9635,54473,Kansas City Life Insurance CO,
9636,54476,Kansas City Power & Light CO,
9637,54480,Kansas City Southern,
9638,54507,Westar Energy Inc /KS,
9639,54681,Katy Industries Inc,
9640,55067,Kellogg CO,
9641,5513,Unum Group,
9642,55135,Kelly Services Inc,
9643,55234,Kenilworth Systems Corp,
9644,55242,Kennametal Inc,
9645,55362,Investors Heritage Capital Corp,
9646,55387,Kentucky Utilities CO,
9647,55529,Kewaunee Scientific Corp /DE/,
9648,55604,Keystone Consolidated Industries Inc,
9649,55772,Kimball International Inc,
9650,55785,Kimberly Clark Corp,
9651,56047,Kirby Corp,
9652,5656,American International Ventures Inc /DE/,
9653,56679,Korn Ferry International,
9654,56701,Koss Corp,
9655,56868,Primeenergy Corp,
9656,56873,Kroger CO,
9657,56978,Kulicke & Soffa Industries Inc,
9658,57055,KV Pharmaceutical CO /DE/,
9659,57131,La-Z-Boy Inc,
9660,57139,Labarge Inc,
9661,57183,Laclede GAS CO,
9662,57515,Lancaster Colony Corp,
9663,57528,"Snyder'S-Lance, Inc.",
9664,5768,"American Science & Engineering, Inc.",
9665,57725,Lannett CO Inc,
9666,58361,"LEE Enterprises, Inc",
9667,58492,Leggett & Platt Inc,
9668,58592,4licensing Corp,4 Kids Entertainment Inc
9669,58822,Lescarden Inc,
9670,59255,Valhi Inc /DE/,
9671,59440,Vector Group LTD,
9672,59478,Lilly ELI & CO,
9673,59527,Lincoln Electric Holdings Inc,
9674,59558,Lincoln National Corp,
9675,5981,American Vanguard Corp,
9676,59860,Goldrich Mining CO,
9677,60086,Loews Corp,
9678,60519,Louisiana-Pacific Corp,
9679,60549,Louisville GAS & Electric CO /KY/,
9680,60667,Lowes Companies Inc,
9681,60714,LSB Industries Inc,
9682,60751,Lubrizol Corp,
9683,60849,Lufkin Industries Inc,
9684,60876,Cybex International Inc,
9685,60977,Lydall Inc /DE/,
9686,61004,LGL Group Inc,
9687,61339,Madison GAS & Electric CO,
9688,61398,Magellan Petroleum Corp /DE/,
9689,6176,Ampco Pittsburgh Corp,
9690,61986,Manitowoc CO Inc,
9691,6201,American Airlines Group Inc.,AMR Corp
9692,6207,Amrep Corp.,
9693,62234,Marcus Corp,
9694,62362,Marine Petroleum Trust,
9695,62709,"Marsh & Mclennan Companies, Inc.",
9696,6281,Analog Devices Inc,
9697,6284,Analogic Corp,
9698,6292,Analysts International Corp,
9699,62996,Masco Corp /DE/,
9700,6314,Anaren  Inc,
9701,63276,Mattel Inc /DE/,
9702,63296,Matthews International Corp,
9703,63330,Maui Land & Pineapple CO Inc,
9704,63754,Mccormick & CO Inc,
9705,63908,Mcdonalds Corp,
9706,64040,S&P Global Inc.,Mcgraw Hill Financial IncMcgraw-Hill Companies Inc
9707,64279,Mcmoran Exploration CO /DE/,
9708,64463,Mechanical Technology Inc,
9709,64472,Gencor Industries Inc,
9710,64647,"Sensivida Medical Technologies, Inc.",
9711,64670,Medtronic Inc,
9712,64803,CVS Health Corp,CVS Caremark Corp
9713,6494,Andrea Electronics Corp,
9714,64996,Mercury General Corp,
9715,65011,Meredith Corp,
9716,65100,"Merrill Lynch & Co., Inc.",
9717,65172,Mesabi Trust,
9718,65201,MET PRO Corp,
9719,65270,Methode Electronics Inc,
9720,65312,"Envirostar, Inc.",
9721,65350,Metropolitan Edison CO,
9722,65358,United Capital Corp /DE/,
9723,65596,Siebert Financial Corp,
9724,65759,Micropac Industries Inc,
9725,65770,"Microvision, Inc.",Microvision Inc
9726,65984,Entergy Corp /DE/,
9727,66004,Middlesex Water CO,
9728,66382,Miller Herman Inc,
9729,66388,Miller Industries Inc,
9730,66418,Mexco Energy Corp,
9731,66496,Mills Music Trust,
9732,66570,MSA Safety Inc,Mine Safety Appliances CO
9733,66649,Mines Management Inc,
9734,66740,3M CO,
9735,66756,Allete Inc,
9736,66901,Entergy Mississippi Inc,
9737,66904,Mississippi Power CO,
9738,67215,Dycom Industries Inc,
9739,67279,Mocon Inc,
9740,6732,"NAC Global Technologies, Inc.",Lipidviro Tech Inc
